"","disclosure_year","disclosure_date","transaction_date","owner","ticker","asset_description","type","amount","representative","district","ptr_link","cap_gains_over_200_usd","lower_amount","upper_amount","symbol","pps_open","pps_high","pps_low","pps_close","sector","industry","fte","country","state","zip"
"77",2021,"02/25/2021",2021-02-10,"","TRV","The Travelers Companies, Inc.","sale_partial","$1,001 - $15,000","Hon. Lois Frankel","FL21","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018224.pdf",FALSE,1001,15000,"TRV",147.210007,147.690002,145.330002,145.929993,"Financial Services","Insurance—Property & Casualty",30184,"United States","NY","10017"
"78",2021,"02/25/2021",2021-01-14,"self","FMS","Fresenius Med Care Ag","purchase","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,50001,1e+05,"FMS",41.709999,42.07,41.669998,41.75,"Healthcare","Medical Care Facilities",122909,"Germany",NA,"61352"
"79",2021,"02/25/2021",2021-01-14,"self","ACGL","Arch Cap Group Ltd","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"ACGL",35.689999,35.779999,35.040001,35.220001,"Financial Services","Insurance—Diversified",5200,"Bermuda",NA,"HM 08"
"80",2021,"02/25/2021",2021-01-13,"self","ACGL","Arch Cap Group Ltd","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"ACGL",36.240002,36.740002,35.57,35.610001,"Financial Services","Insurance—Diversified",5200,"Bermuda",NA,"HM 08"
"81",2021,"02/25/2021",2021-01-14,"self","BKNG","Booking Hldgs Inc","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"BKNG",2185.27002,2215.780029,2178.77002,2182.590088,"Consumer Cyclical","Travel Services",20097,"United States","CT","06854"
"82",2021,"02/25/2021",2021-01-12,"self","CB","Chubb Ltd","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"CB",154.320007,156.729996,154.059998,156.610001,"Financial Services","Insurance—Property & Casualty",31000,"Switzerland",NA,"8001"
"83",2021,"02/25/2021",2021-01-27,"self","HON","Honeywell Intl Inc","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"HON",198.110001,200.759995,196.529999,199.380005,"Industrials","Conglomerates",99000,"United States","NC","28202"
"84",2021,"02/25/2021",2021-01-25,"self","PCAR","Paccar Inc","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"PCAR",101,101.790001,97.660004,97.940002,"Industrials","Farm & Heavy Construction Machinery",28500,"United States","WA","98004"
"85",2021,"02/25/2021",2021-01-06,"self","PAG","Pensake Automotive Group, Inc.","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"PAG",59.619999,62.220001,59.619999,61.279999,"Consumer Cyclical","Auto & Truck Dealerships",25000,"United States","MI","48302-0954"
"86",2021,"02/25/2021",2021-01-12,"self","ACN","Accenture Plc","sale_full","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,50001,1e+05,"ACN",260.119995,261.220001,256.019989,258.399994,"Technology","Information Technology Services",699000,"Ireland",NA,"2"
"87",2021,"02/25/2021",2021-01-20,"self","C","Citigroup Inc","purchase","$100,001 - $250,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,100001,250000,"C",63.75,63.82,62.84,63.25,"Financial Services","Banks—Diversified",228000,"United States","NY","10013"
"88",2021,"02/25/2021",2021-01-20,"self","NFG","National Fuel Gas Company","purchase","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,50001,1e+05,"NFG",42.700001,42.740002,41.990002,42.669998,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"89",2021,"02/25/2021",2021-01-19,"self","NFG","National Fuel Gas Company","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"NFG",44.369999,44.369999,42.599998,42.830002,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"90",2021,"02/25/2021",2021-01-21,"self","NFG","National Fuel Gas Company","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"NFG",42.529999,42.73,41.330002,41.509998,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"91",2021,"02/25/2021",2021-01-29,"self","LUMN","Centurylink Inc","sale_full","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,50001,1e+05,"LUMN",12.11,12.66,12.1,12.38,"Communication Services","Telecom Services",36000,"United States","LA","71203"
"92",2021,"02/25/2021",2021-01-04,"self","BKR","Baker Hughes, a GE company","sale_full","$100,001 - $250,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,100001,250000,"BKR",21.219999,21.49,20.82,21.02,"Energy","Oil & Gas Equipment & Services",55000,"United States","TX","77073-5101"
"93",2021,"02/25/2021",2021-01-19,"self","SWK","Stanley Black & Decker Inc","sale_full","$100,001 - $250,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,100001,250000,"SWK",174.029999,177.789993,173.149994,176.559998,"Industrials","Tools & Accessories",71300,"United States","CT","06053"
"94",2021,"02/25/2021",2021-01-20,"self","MS","Morgan Stanley","sale_full","$100,001 - $250,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,100001,250000,"MS",76.510002,77.760002,74.300003,74.839996,"Financial Services","Capital Markets",76541,"United States","NY","10036"
"95",2021,"02/25/2021",2021-01-14,"dependent","FMS","Fresenius Med Care Ag","purchase","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,50001,1e+05,"FMS",41.709999,42.07,41.669998,41.75,"Healthcare","Medical Care Facilities",122909,"Germany",NA,"61352"
"96",2021,"02/25/2021",2021-01-14,"dependent","ACGL","Arch Cap Group Ltd","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"ACGL",35.689999,35.779999,35.040001,35.220001,"Financial Services","Insurance—Diversified",5200,"Bermuda",NA,"HM 08"
"97",2021,"02/25/2021",2021-01-13,"dependent","ACGL","Arch Cap Group Ltd","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"ACGL",36.240002,36.740002,35.57,35.610001,"Financial Services","Insurance—Diversified",5200,"Bermuda",NA,"HM 08"
"98",2021,"02/25/2021",2021-01-14,"dependent","BKNG","Booking Hldgs Inc","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"BKNG",2185.27002,2215.780029,2178.77002,2182.590088,"Consumer Cyclical","Travel Services",20097,"United States","CT","06854"
"99",2021,"02/25/2021",2021-01-12,"dependent","CB","Chubb Ltd","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"CB",154.320007,156.729996,154.059998,156.610001,"Financial Services","Insurance—Property & Casualty",31000,"Switzerland",NA,"8001"
"100",2021,"02/25/2021",2021-01-27,"dependent","HON","Honeywell Intl Inc","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"HON",198.110001,200.759995,196.529999,199.380005,"Industrials","Conglomerates",99000,"United States","NC","28202"
"101",2021,"02/25/2021",2021-01-25,"dependent","PCAR","Paccar Inc","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"PCAR",101,101.790001,97.660004,97.940002,"Industrials","Farm & Heavy Construction Machinery",28500,"United States","WA","98004"
"102",2021,"02/25/2021",2021-01-06,"dependent","PAG","Penske Automotive Group, Inc.","sale_full","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,50001,1e+05,"PAG",59.619999,62.220001,59.619999,61.279999,"Consumer Cyclical","Auto & Truck Dealerships",25000,"United States","MI","48302-0954"
"103",2021,"02/25/2021",2021-01-12,"dependent","ACN","Accenture Plc","sale_full","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,50001,1e+05,"ACN",260.119995,261.220001,256.019989,258.399994,"Technology","Information Technology Services",699000,"Ireland",NA,"2"
"104",2021,"02/25/2021",2021-01-20,"dependent","C","Citigroup Inc","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"C",63.75,63.82,62.84,63.25,"Financial Services","Banks—Diversified",228000,"United States","NY","10013"
"105",2021,"02/25/2021",2021-01-20,"dependent","NFG","National Fuel Gas Company","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"NFG",42.700001,42.740002,41.990002,42.669998,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"106",2021,"02/25/2021",2021-01-19,"dependent","NFG","National Fuel Gas Company","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"NFG",44.369999,44.369999,42.599998,42.830002,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"107",2021,"02/25/2021",2021-01-21,"dependent","NFG","National Fuel Gas Company","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"NFG",42.529999,42.73,41.330002,41.509998,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
"108",2021,"02/25/2021",2021-01-29,"dependent","LUMN","Centurylink Inc","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"LUMN",12.11,12.66,12.1,12.38,"Communication Services","Telecom Services",36000,"United States","LA","71203"
"109",2021,"02/25/2021",2021-01-04,"dependent","BKR","Baker Hughes, a GE company","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"BKR",21.219999,21.49,20.82,21.02,"Energy","Oil & Gas Equipment & Services",55000,"United States","TX","77073-5101"
"110",2021,"02/25/2021",2021-01-19,"dependent","SWK","Stanley Black & Decker Inc","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"SWK",174.029999,177.789993,173.149994,176.559998,"Industrials","Tools & Accessories",71300,"United States","CT","06053"
"111",2021,"02/25/2021",2021-01-20,"dependent","MS","Morgan Stanley","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,15001,50000,"MS",76.510002,77.760002,74.300003,74.839996,"Financial Services","Capital Markets",76541,"United States","NY","10036"
"112",2021,"02/25/2021",2021-01-20,"self","SFE","Safeguard Scientific Inc","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"SFE",6.48,6.7,6.45,6.63,"Financial Services","Asset Management",NA,"United States","PA","19087"
"113",2021,"02/25/2021",2021-01-19,"self","SFE","Safeguard Scientific Inc","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"SFE",6.54,6.56,6.48,6.5,"Financial Services","Asset Management",NA,"United States","PA","19087"
"114",2021,"02/25/2021",2021-01-22,"self","SFE","Safeguard Scientific Inc","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"SFE",6.87,6.89,6.56,6.82,"Financial Services","Asset Management",NA,"United States","PA","19087"
"115",2021,"02/25/2021",2021-01-26,"self","SFE","Safeguard Scientific Inc","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"SFE",6.9,7.08,6.76,6.8,"Financial Services","Asset Management",NA,"United States","PA","19087"
"116",2021,"02/25/2021",2021-01-14,"self","SFE","Safeguard Scientific Inc","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"SFE",6.61,6.7,6.5,6.53,"Financial Services","Asset Management",NA,"United States","PA","19087"
"117",2021,"02/25/2021",2021-01-20,"dependent","SFE","Safeguard Scientific Inc","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"SFE",6.48,6.7,6.45,6.63,"Financial Services","Asset Management",NA,"United States","PA","19087"
"118",2021,"02/25/2021",2021-01-19,"dependent","SFE","Safeguard Scientific Inc","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"SFE",6.54,6.56,6.48,6.5,"Financial Services","Asset Management",NA,"United States","PA","19087"
"119",2021,"02/25/2021",2021-01-22,"dependent","SFE","Safeguard Scientific Inc","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"SFE",6.87,6.89,6.56,6.82,"Financial Services","Asset Management",NA,"United States","PA","19087"
"120",2021,"02/25/2021",2021-01-26,"dependent","SFE","Safeguard Scientific Inc","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"SFE",6.9,7.08,6.76,6.8,"Financial Services","Asset Management",NA,"United States","PA","19087"
"121",2021,"02/25/2021",2021-01-14,"dependent","SFE","Safeguard Scientific Inc","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf",FALSE,1001,15000,"SFE",6.61,6.7,6.5,6.53,"Financial Services","Asset Management",NA,"United States","PA","19087"
"122",2020,"11/09/2020",2020-09-30,"self","MSFT","Microsoft Corporation","purchase","$1,001 - $15,000","Hon. Suzan K. DelBene","WA01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf",FALSE,1001,15000,"MSFT",207.729996,211.979996,206.539993,210.330002,"Technology","Software—Infrastructure",181000,"United States","WA","98052-6399"
"123",2020,"11/09/2020",2020-09-02,"self","MSFT","Microsoft Corporation","sale_partial","$5,000,001 - $25,000,000","Hon. Suzan K. DelBene","WA01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf",FALSE,5000001,2.5e+07,"MSFT",227.970001,232.860001,227.350006,231.649994,"Technology","Software—Infrastructure",181000,"United States","WA","98052-6399"
"124",2020,"11/09/2020",2020-10-13,"joint","AMED","Amedisys Inc","sale_partial","$1,001 - $15,000","Hon. Greg Gianforte","MT00","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf",TRUE,1001,15000,"AMED",250.509995,253.520004,249.110001,252.190002,"Healthcare","Medical Care Facilities",21000,"United States","LA","70816"
"125",2020,"11/09/2020",2020-10-13,"joint","ANSS","ANSYS, Inc.","sale_partial","$15,001 - $50,000","Hon. Greg Gianforte","MT00","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf",TRUE,15001,50000,"ANSS",345.160004,355.190002,345.160004,351.309998,"Technology","Software—Application",5100,"United States","PA","15317"
"126",2020,"11/09/2020",2020-10-13,"joint","TECH","Bio-Techne Corp","sale_partial","$1,001 - $15,000","Hon. Greg Gianforte","MT00","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf",TRUE,1001,15000,"TECH",268.470001,271.279999,266.5,269.579987,"Healthcare","Biotechnology",2700,"United States","MN","55413"
"127",2020,"11/09/2020",2020-10-13,"joint","CHE","Chemed Corp","sale_partial","$1,001 - $15,000","Hon. Greg Gianforte","MT00","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf",TRUE,1001,15000,"CHE",481.76001,495.769989,480.589996,493.25,"Healthcare","Medical Care Facilities",14137,"United States","OH","45202-4726"
"128",2020,"11/09/2020",2020-10-13,"joint","CGNX","Cognex Corporation","sale_partial","$1,001 - $15,000","Hon. Greg Gianforte","MT00","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf",TRUE,1001,15000,"CGNX",69.809998,70.940002,69.07,69.129997,"Technology","Scientific & Technical Instruments",2257,"United States","MA","01760-2059"
"129",2020,"11/09/2020",2020-10-13,"joint","CSGP","CoStar Group, Inc.","sale_partial","$1,001 - $15,000","Hon. Greg Gianforte","MT00","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf",TRUE,1001,15000,"CSGP",88.533997,88.953003,88.275002,88.321999,"Real Estate","Real Estate Services",4742,"United States","DC","20005"
"130",2020,"11/09/2020",2020-10-15,"joint","DORM","Dorman Products, Inc.","sale_full","$100,001 - $250,000","Hon. Greg Gianforte","MT00","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf",TRUE,100001,250000,"DORM",90.07,92.449997,89.730003,92.120003,"Consumer Cyclical","Auto Parts",3360,"United States","PA","18915"
"131",2020,"11/09/2020",2020-10-13,"joint","FAST","Fastenal Company","sale_partial","$1,001 - $15,000","Hon. Greg Gianforte","MT00","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017668.pdf",TRUE,1001,15000,"FAST",45.23,46.09,44.549999,45.349998,"Industrials","Industrial Distribution",18958,"United States","MN","55987-1500"
